Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,Quarter1,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37013700,21,2020-06-22,12.947774248188859,419900,1111 CLAY ST,NASHVILLE,37208,2019-07-17,0.0,RESIDENTIAL CONDO,1832,137.0,0,"2020,2",1,1054.0,2020,2019,2020,1,2,6,82,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37019400,19,2015-06-30,12.947833784259995,419925,1038 A SCOVEL ST,NASHVILLE,37208,2014-03-13,0.0,RESIDENTIAL CONDO,1800,194.0,0,"2015,2",1,1045.0,2015,2014,2015,1,2,6,62,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2022-04-28,12.948012371209098,420000,606 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37210,1999-10-01,0.0,RESIDENTIAL CONDO,715,195.0,1,"2022,2",1,462.0,2022,1999,2022,23,2,4,90,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-04-28,12.948012371209098,420000,606 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37210,1999-10-01,0.0,RESIDENTIAL CONDO,715,195.0,1,"2022,2",1,462.0,2022,1999,2022,23,2,4,90,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2020-10-02,12.948012371209098,420000,1026 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,996,194.0,1,"2020,4",1,1045.0,2020,2006,2020,14,4,10,84,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2020-11-30,12.948012371209098,420000,826 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,996,194.0,1,"2020,4",1,1045.0,2020,2006,2020,14,4,11,84,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2014-02-03,12.948012371209098,420000,415 CHURCH ST 2314,NASHVILLE,37219,2007-07-11,0.0,RESIDENTIAL CONDO,1144,195.0,1,"2014,1",1,462.0,2014,2007,2014,7,1,2,57,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2016-05-19,12.948012371209098,420000,415 CHURCH ST 2113,NASHVILLE,37219,2007-07-11,0.0,RESIDENTIAL CONDO,980,195.0,1,"2016,2",1,462.0,2016,2007,2016,9,2,5,66,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2023-01-25,12.948012371209098,420000,415 CHURCH ST 2707,NASHVILLE,37219,2007-07-11,0.0,RESIDENTIAL CONDO,648,195.0,1,"2023,1",1,462.0,2023,2007,2023,16,1,1,93,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2023-01-25,12.948012371209098,420000,415 CHURCH ST 2707,NASHVILLE,37219,2007-07-11,0.0,RESIDENTIAL CONDO,648,195.0,1,"2023,1",1,462.0,2023,2007,2023,16,1,1,93,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2016-12-05,12.948012371209098,420000,600 12TH AVE S 1706,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,942,195.0,1,"2016,4",1,462.0,2016,2008,2016,8,4,12,68,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2018-04-20,12.948012371209098,420000,231 REP JOHN LEWIS WAY N #309,NASHVILLE,37219,2008-03-28,0.0,RESIDENTIAL CONDO,907,195.0,1,"2018,2",1,462.0,2018,2008,2018,10,2,4,74,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2019-01-16,12.948012371209098,420000,301 DEMONBREUN ST 201,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,920,195.0,1,"2019,1",1,462.0,2019,2008,2019,11,1,1,77,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-01-31,12.948012371209098,420000,301 DEMONBREUN ST 1415,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,864,195.0,1,"2022,1",1,462.0,2022,2008,2022,14,1,1,89,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-01-31,12.948012371209098,420000,301 DEMONBREUN ST 1415,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,864,195.0,1,"2022,1",1,462.0,2022,2008,2022,14,1,1,89,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2016-11-10,12.948012371209098,420000,3014 HEDRICK ST 401,NASHVILLE,37203,2001-05-22,0.0,RESIDENTIAL CONDO,1294,166.0,0,"2016,4",1,175.0,2016,2001,2016,15,4,11,68,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37017000,17,2021-11-01,12.948012371209098,420000,851 S DOUGLAS AVE,NASHVILLE,37204,2004-09-09,0.0,RESIDENTIAL CONDO,1112,170.0,0,"2021,4",1,543.0,2021,2004,2021,17,4,11,88,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37017000,17,2021-11-01,12.948012371209098,420000,851 S DOUGLAS AVE,NASHVILLE,37204,2004-09-09,0.0,RESIDENTIAL CONDO,1112,170.0,0,"2021,4",1,543.0,2021,2004,2021,17,4,11,88,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37019400,19,2022-01-28,12.948012371209098,420000,1801 A 6TH AVE N,NASHVILLE,37208,2006-05-23,0.0,RESIDENTIAL CONDO,1512,194.0,0,"2022,1",1,1045.0,2022,2006,2022,16,1,1,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2022-01-28,12.948012371209098,420000,1801 A 6TH AVE N,NASHVILLE,37208,2006-05-23,0.0,RESIDENTIAL CONDO,1512,194.0,0,"2022,1",1,1045.0,2022,2006,2022,16,1,1,89,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016600,21,2014-05-19,12.948012371209098,420000,205 31ST AVE N 313,NASHVILLE,37203,2007-09-25,0.0,RESIDENTIAL CONDO,1528,166.0,0,"2014,2",1,175.0,2014,2007,2014,7,2,5,58,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2018-06-14,12.948012371209098,420000,1803 BROADWAY 108,NASHVILLE,37203,2007-06-15,0.0,RESIDENTIAL CONDO,1500,195.0,0,"2018,2",1,462.0,2018,2007,2018,11,2,6,74,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37017100,17,2020-10-29,12.948012371209098,420000,2216 KNOWLES AVE,NASHVILLE,37204,2007-06-14,0.0,RESIDENTIAL CONDO,1482,171.0,0,"2020,4",1,568.0,2020,2007,2020,13,4,10,84,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016000,17,2021-05-26,12.948012371209098,420000,1023 A 2ND AVE S,NASHVILLE,37210,2007-08-20,0.0,RESIDENTIAL CONDO,1340,160.0,0,"2021,2",1,291.0,2021,2007,2021,14,2,5,86,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37017100,17,2022-01-21,12.948012371209098,420000,2310 ELLIOTT AVE 814,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,1274,171.0,0,"2022,1",1,568.0,2022,2007,2022,15,1,1,89,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017100,17,2022-01-21,12.948012371209098,420000,2310 ELLIOTT AVE 814,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,1274,171.0,0,"2022,1",1,568.0,2022,2007,2022,15,1,1,89,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016400,18,2022-05-12,12.948012371209098,420000,1819 WEDGEWOOD AVE,NASHVILLE,37212,2007-02-02,0.0,RESIDENTIAL CONDO,1157,164.0,0,"2022,2",1,109.0,2022,2007,2022,15,2,5,90,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,18,2022-05-12,12.948012371209098,420000,1819 WEDGEWOOD AVE,NASHVILLE,37212,2007-02-02,0.0,RESIDENTIAL CONDO,1157,164.0,0,"2022,2",1,109.0,2022,2007,2022,15,2,5,90,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37019200,6,2020-10-01,12.948012371209098,420000,0 RUSSELL ST,NASHVILLE,37206,2013-08-15,0.0,RESIDENTIAL CONDO,1596,192.0,0,"2020,4",1,562.0,2020,2013,2020,7,4,10,84,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37014200,19,2019-01-04,12.948012371209098,420000,1029 12TH AVE N,NASHVILLE,37208,2014-11-05,0.0,RESIDENTIAL CONDO,1683,142.0,0,"2019,1",1,150.0,2019,2014,2019,5,1,1,77,2249.0,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019400,19,2018-12-27,12.948012371209098,420000,1350 ROSA L PARKS BLVD 423,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,992,194.0,0,"2018,4",1,1045.0,2018,2015,2018,3,4,12,76,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37013700,2,2022-01-10,12.948012371209098,420000,2205 D 24TH AVE N,NASHVILLE,37208,2016-08-16,0.0,RESIDENTIAL CONDO,1376,137.0,0,"2022,1",1,1054.0,2022,2016,2022,6,1,1,89,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,2,2022-01-10,12.948012371209098,420000,2205 D 24TH AVE N,NASHVILLE,37208,2016-08-16,0.0,RESIDENTIAL CONDO,1376,137.0,0,"2022,1",1,1054.0,2022,2016,2022,6,1,1,89,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37016000,17,2018-06-18,12.948012371209098,420000,11 A N HILL ST,NASHVILLE,37210,2017-05-22,0.0,RESIDENTIAL CONDO,2138,160.0,0,"2018,2",1,291.0,2018,2017,2018,1,2,6,74,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37013700,21,2020-11-30,12.948012371209098,420000,1832 B 9TH AVE N,NASHVILLE,37208,2017-06-08,0.0,RESIDENTIAL CONDO,2137,137.0,0,"2020,4",1,1054.0,2020,2017,2020,3,4,11,84,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,21,2019-08-26,12.948012371209098,420000,1903 A 10TH AVE N,NASHVILLE,37208,2018-04-27,0.0,RESIDENTIAL CONDO,2291,137.0,0,"2019,3",1,1054.0,2019,2018,2019,1,3,8,79,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37016200,17,2020-03-18,12.948012371209098,420000,1900 12TH AVE S #511,NASHVILLE,37203,2018-11-19,0.0,RESIDENTIAL CONDO,875,162.0,0,"2020,1",1,657.0,2020,2018,2020,2,1,3,81,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37013700,2,2021-04-12,12.948012371209098,420000,1729 B PECAN ST,NASHVILLE,37208,2018-04-03,0.0,RESIDENTIAL CONDO,1728,137.0,0,"2021,2",1,1054.0,2021,2018,2021,3,2,4,86,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,2,2021-04-12,12.948012371209098,420000,1729 B PECAN ST,NASHVILLE,37208,2018-04-03,0.0,RESIDENTIAL CONDO,1728,137.0,0,"2021,2",1,1054.0,2021,2018,2021,3,2,4,86,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37016300,17,2018-09-28,12.948012371209098,420000,1414 15TH AVE S,NASHVILLE,37212,2019-03-26,0.0,RESIDENTIAL CONDO,2869,163.0,0,"2018,3",1,469.0,2018,2019,2018,0,3,9,75,2189.0,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37013700,2,2020-06-01,12.948012371209098,420000,2137 A 12TH AVE N,NASHVILLE,37208,2020-03-17,0.0,RESIDENTIAL CONDO,2048,137.0,0,"2020,2",1,1054.0,2020,2020,2020,0,2,6,82,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #104,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,623,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #204,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,623,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #201,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,588,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #303,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,623,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #203,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,634,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,526 SOUTHGATE AVE,NASHVILLE,37203,2021-01-15,0.0,RESIDENTIAL CONDO,2207,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,528 SOUTHGATE AVE,NASHVILLE,37203,2021-01-15,0.0,RESIDENTIAL CONDO,2657,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2017-02-03,12.948012371209098,420000,1613 MARSHALL HOLLOW DR #202,NASHVILLE,37203,2021-02-23,0.0,RESIDENTIAL CONDO,926,161.0,0,"2017,1",1,606.0,2017,2021,2017,0,1,2,69,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37019400,19,2021-06-04,12.948012371209098,420000,1608 A 7TH AVE N,NASHVILLE,37208,2021-12-28,0.0,RESIDENTIAL CONDO,1431,194.0,0,"2021,2",1,1045.0,2021,2021,2021,0,2,6,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-06-04,12.948012371209098,420000,1608 A 7TH AVE N,NASHVILLE,37208,2021-12-28,0.0,RESIDENTIAL CONDO,1431,194.0,0,"2021,2",1,1045.0,2021,2021,2021,0,2,6,86,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37014800,19,2021-12-17,12.948012371209098,420000,59 B CANNON ST,NASHVILLE,37210,2021-12-16,0.0,RESIDENTIAL CONDO,1648,148.0,0,"2021,4",1,89.0,2021,2021,2021,0,4,12,88,3127.0,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37014800,19,2021-12-17,12.948012371209098,420000,59 A CANNON ST,NASHVILLE,37210,2021-12-16,0.0,RESIDENTIAL CONDO,1648,148.0,0,"2021,4",1,89.0,2021,2021,2021,0,4,12,88,3127.0,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37014800,19,2021-12-17,12.948012371209098,420000,59 B CANNON ST,NASHVILLE,37210,2021-12-16,0.0,RESIDENTIAL CONDO,1648,148.0,0,"2021,4",1,89.0,2021,2021,2021,0,4,12,88,3127.0,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37014800,19,2021-12-17,12.948012371209098,420000,59 A CANNON ST,NASHVILLE,37210,2021-12-16,0.0,RESIDENTIAL CONDO,1648,148.0,0,"2021,4",1,89.0,2021,2021,2021,0,4,12,88,3127.0,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37013700,2,2021-01-14,12.95039048795861,421000,2137 B 12TH AVE N,NASHVILLE,37208,2020-03-17,0.0,RESIDENTIAL CONDO,2048,137.0,0,"2021,1",1,1054.0,2021,2020,2021,1,1,1,85,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,2,2021-01-14,12.95039048795861,421000,2137 B 12TH AVE N,NASHVILLE,37208,2020-03-17,0.0,RESIDENTIAL CONDO,2048,137.0,0,"2021,1",1,1054.0,2021,2020,2021,1,1,1,85,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37019400,19,2021-09-24,12.950984134533131,421250,1350 ROSA L PARKS BLVD 433,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,992,194.0,0,"2021,3",1,1045.0,2021,2015,2021,6,3,9,87,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-09-24,12.950984134533131,421250,1350 ROSA L PARKS BLVD 433,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,992,194.0,0,"2021,3",1,1045.0,2021,2015,2021,6,3,9,87,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016800,18,2014-09-24,12.951043479812292,421275,1808 24TH AVE S 301,NASHVILLE,37212,2014-07-21,0.0,RESIDENTIAL CONDO,1480,168.0,0,"2014,3",1,389.0,2014,2014,2014,0,3,9,59,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016200,17,2020-09-29,12.951102821569798,421300,1900 12TH AVE S #419,NASHVILLE,37203,2018-11-19,0.0,RESIDENTIAL CONDO,1010,162.0,0,"2020,3",1,657.0,2020,2018,2020,2,3,9,83,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019500,19,2012-05-04,12.952762962683588,422000,600 12TH AVE S 1200,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,1250,195.0,1,"2012,2",1,462.0,2012,2008,2012,4,2,5,50,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016100,17,2019-07-18,12.952762962683588,422000,1609 MARSHALL HOLLOW DR #301,NASHVILLE,37203,2018-01-17,0.0,RESIDENTIAL CONDO,1250,161.0,0,"2019,3",1,606.0,2019,2018,2019,1,3,7,79,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37017100,17,2016-04-15,12.95394709264047,422500,716 MELPARK DR,NASHVILLE,37204,2015-12-22,0.0,RESIDENTIAL CONDO,1560,171.0,0,"2016,2",1,568.0,2016,2015,2016,1,2,4,66,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017100,17,2016-05-31,12.95394709264047,422500,717 BRADFORD AVE,NASHVILLE,37204,2015-12-22,0.0,RESIDENTIAL CONDO,1560,171.0,0,"2016,2",1,568.0,2016,2015,2016,1,2,5,66,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019400,19,2018-08-23,12.95394709264047,422500,1352 ROSA L PARKS BLVD 408,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,1264,194.0,0,"2018,3",1,1045.0,2018,2015,2018,3,3,8,75,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019200,6,2016-12-30,12.955129822091815,423000,927 A BOSCOBEL ST,NASHVILLE,37206,2014-03-14,0.0,RESIDENTIAL CONDO,2450,192.0,0,"2016,4",1,562.0,2016,2014,2016,2,4,12,68,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019400,19,2015-08-14,12.956311154346547,423500,1728 6TH AVE N,NASHVILLE,37208,2018-07-25,0.0,RESIDENTIAL CONDO,2242,194.0,0,"2015,3",1,1045.0,2015,2018,2015,0,3,8,63,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2018-04-09,12.95749109270188,424000,301 DEMONBREUN ST 1206,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,837,195.0,1,"2018,2",1,462.0,2018,2008,2018,10,2,4,74,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016000,17,2020-08-17,12.95749109270188,424000,1268 A 2ND AVE S,NASHVILLE,37210,2015-08-20,0.0,RESIDENTIAL CONDO,1590,160.0,0,"2020,3",1,291.0,2020,2015,2020,5,3,8,83,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37013700,2,2020-06-30,12.95749109270188,424000,2129 A 11TH AVE N,NASHVILLE,37208,2019-07-09,0.0,RESIDENTIAL CONDO,1944,137.0,0,"2020,2",1,1054.0,2020,2019,2020,1,2,6,82,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37012200,6,2017-11-09,12.959611479595074,424900,1412 A LILLIAN ST,NASHVILLE,37206,2014-06-25,0.0,RESIDENTIAL CONDO,1507,122.0,0,"2017,4",1,526.0,2017,2014,2017,3,4,11,72,2056.0,80.75772682,17.09870389,0.12,0.33,0.37,0.18,0.43,29
37016600,21,2022-03-04,12.959611479595074,424900,210 30TH AVE N #202,NASHVILLE,37203,2022-04-14,0.0,RESIDENTIAL CONDO,566,166.0,0,"2022,1",1,175.0,2022,2022,2022,0,1,3,89,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2022-03-04,12.959611479595074,424900,210 30TH AVE N #202,NASHVILLE,37203,2022-04-14,0.0,RESIDENTIAL CONDO,566,166.0,0,"2022,1",1,175.0,2022,2022,2022,0,1,3,89,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019400,19,2021-07-20,12.959846800844963,425000,1012 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,996,194.0,1,"2021,3",1,1045.0,2021,2006,2021,15,3,7,87,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-07-20,12.959846800844963,425000,1012 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,996,194.0,1,"2021,3",1,1045.0,2021,2006,2021,15,3,7,87,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-10-22,12.959846800844963,425000,1052 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,10,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-10-22,12.959846800844963,425000,1052 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,10,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-03,12.959846800844963,425000,1060 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-03,12.959846800844963,425000,1060 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-16,12.959846800844963,425000,1074 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-16,12.959846800844963,425000,1076 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-16,12.959846800844963,425000,1074 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2021-11-16,12.959846800844963,425000,1076 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2021,4",1,1045.0,2021,2006,2021,15,4,11,88,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2022-12-27,12.959846800844963,425000,222 POLK AVE 99,NASHVILLE,37203,2006-10-20,0.0,RESIDENTIAL CONDO,690,195.0,1,"2022,4",1,462.0,2022,2006,2022,16,4,12,92,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2022-12-27,12.959846800844963,425000,222 POLK AVE 99,NASHVILLE,37203,2006-10-20,0.0,RESIDENTIAL CONDO,690,195.0,1,"2022,4",1,462.0,2022,2006,2022,16,4,12,92,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2012-07-20,12.959846800844963,425000,600 12TH AVE S 1913,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,942,195.0,1,"2012,3",1,462.0,2012,2008,2012,4,3,7,51,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2019-11-08,12.959846800844963,425000,301 DEMONBREUN ST 1318,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,936,195.0,1,"2019,4",1,462.0,2019,2008,2019,11,4,11,80,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2020-08-28,12.959846800844963,425000,239 REP JOHN LEWIS WAY N #305,NASHVILLE,37219,2008-03-28,0.0,RESIDENTIAL CONDO,1475,195.0,1,"2020,3",1,462.0,2020,2008,2020,12,3,8,83,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-02-26,12.959846800844963,425000,600 12TH AVE S 1402,NASHVILLE,37203,2008-04-15,0.0,RESIDENTIAL CONDO,882,195.0,1,"2021,1",1,462.0,2021,2008,2021,13,1,2,85,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-02-26,12.959846800844963,425000,301 DEMONBREUN ST 2002,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,810,195.0,1,"2021,1",1,462.0,2021,2008,2021,13,1,2,85,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
